1984 0.173142 7933885 3236834 2253801 19 257 53 19 257 53 189439 18577
2048 0.180941 8189821 3341250 2326505 19 260 53 19 260 53 195551 19216
2080 0.185650 8445821 3445698 2399209 19 263 56 19 263 56 201695 20239
2112 0.190812 8709755 3553377 2474185 19 270 60 19 270 60 207998 20873
2178 0.203747 8981939 3664422 2551504 19 271 63 19 271 63 214499 21533
2211 0.230700 9254189 3775500 2628823 19 272 63 19 272 63 221033 22622
2244 0.222932 9534621 3889910 2708485 19 276 63 19 276 63 227731 23309
2312 0.218421 9823553 4007788 2790561 19 279 63 19 279 63 234633 24023
2346 0.227563 10112553 4125700 2872637 19 300 63 19 298 63 241569 25179
2380 0.228519 10409983 4247045 2957127 19 302 63 19 302 63 248674 25921
2450 0.236846 10716163 4371960 3044102 19 310 63 19 310 63 255989 26691
2485 0.243892 11022413 4496910 3131077 19 311 63 19 311 63 263339 27916
2520 0.249382 11337341 4625394 3220537 19 316 63 19 316 63 270863 28715
2592 0.256069 11661269 4757550 3312553 19 320 63 19 320 63 278603 29543
2628 0.261058 11985269 4889742 3404569 19 319 63 19 319 63 286379 30839
2664 0.269033 12318195 5025569 3499141 19 324 63 19 324 63 294334 31697
2738 0.276495 12660371 5165170 3596340 19 327 63 19 327 63 302511 32585
2775 0.287394 13002621 5304808 3693539 19 326 63 19 326 63 310725 33954
2812 0.294537 13354045 5448182 3793365 19 330 63 19 330 63 319123 34873
2888 0.298394 13714969 5595432 3895889 19 335 63 19 335 63 327749 35823
2926 0.311105 14075969 5742720 3998413 19 356 63 19 356 63 336413 37267
2964 0.341760 14446391 5893845 4103635 19 361 63 19 361 63 345266 38249
3042 0.333973 14826563 6048948 4211626 19 373 63 19 373 63 354353 39263
3081 0.337665 15206813 6204090 4319617 19 374 63 19 374 63 363479 40784
3120 0.360478 15596733 6363170 4430377 19 378 63 19 378 63 372799 41831
3200 0.355702 15996653 6526330 4543977 19 383 63 19 383 63 382359 42911
3240 0.363716 16396653 6689530 4657577 19 386 63 19 386 63 391959 44511
3280 0.376543 16806571 6856769 4774017 19 390 63 19 390 63 401758 45625
3362 0.395138 17226739 7028190 4893368 19 392 63 19 392 63 411803 46773
3403 0.421690 17646989 7199652 5012719 19 392 63 19 392 63 421889 48454
3444 0.400661 18077405 7375254 5134981 19 399 63 19 399 63 432179 49637
3528 0.405827 18518321 7555140 5260225 19 402 63 19 402 63 442721 50855
3570 0.416523 18959321 7735068 5385469 19 425 63 19 425 63 453305 52619
3612 0.429672 19410735 7919237 5513695 19 431 63 19 431 63 464098 53873
3698 0.439615 19872899 8107792 5644974 19 444 63 19 444 63 475149 55163
3741 0.448533 20335149 8296390 5776253 19 445 63 19 445 63 486243 57012
3784 0.454914 20808061 8489330 5910585 19 449 63 19 448 63 497551 58339
3872 0.469514 21291973 8686758 6048041 19 455 63 19 455 63 509123 59703
3916 0.480212 21775973 8884230 6185497 19 455 63 19 455 63 520739 61639
3960 0.482478 22270883 9086145 6326077 19 463 63 19 462 63 532574 63041
4050 0.498339 22777043 9292650 6469852 19 466 63 19 465 63 544679 64481
4095 0.512849 23283293 9499200 6613627 19 468 63 19 467 63 556829 66506
4140 0.523776 23800701 9710294 6760597 19 473 63 19 473 63 569203 67985
4232 0.534207 24329609 9926080 6910833 19 475 63 19 475 63 581853 69503
4278 0.539822 24858609 10141912 7061069 19 499 63 19 499 63 594549 71619
4324 0.561830 25399015 10362389 7214571 19 508 63 19 506 63 607474 73177
4418 0.573355 25951171 10587660 7371410 19 522 63 19 520 63 620681 74775
4465 0.587738 26503421 10812978 7528249 19 522 63 19 520 63 633935 76984
4512 0.628881 27067325 11043042 7688425 19 526 63 19 525 63 647423 78623
4608 0.649340 27643229 11278002 7852009 19 531 63 19 529 63 661199 80303
4656 0.626390 28219229 11513010 8015593 19 531 63 19 530 63 675023 80303
4704 0.667521 28807131 11752865 8182585 19 539 63 19 537 63 689086 81972
4802 0.678885 29407283 11997718 8353056 19 543 63 19 541 63 703443 83638
4851 0.681927 30007533 12242620 8523527 19 544 63 19 542 63 717849 83638
4900 0.693847 30619933 12492470 8697477 19 552 63 19 550 63 732499 85341
5000 0.707038 31244833 12747420 8874977 19 554 63 19 553 63 747449 87041
5050 0.716083 31869833 13002420 9052477 19 582 63 19 580 63 762449 87041
5100 0.717312 32507231 13262469 9233527 19 586 63 19 585 63 777698 88778
5202 0.718640 33157379 13527720 9418198 19 602 63 19 601 63 793253 90512
5253 0.740874 33807629 13793022 9602869 19 603 63 19 602 63 808859 87911
5304 0.751918 34470525 14063474 9791161 19 609 63 19 608 63 824719 89631
5408 0.768205 35146421 14339230 9983145 19 613 63 19 612 63 840891 91347
5460 0.805266 35822421 14615038 10175129 19 615 63 19 614 63 857115 91347
5512 0.796310 36511315 14896097 10370805 19 623 63 19 621 63 873598 93100
5618 0.815754 37213459 15182562 10570244 19 628 63 19 626 63 890399 94849
5671 0.854880 37915709 15469080 10769683 19 628 63 19 626 63 907253 94849
5724 0.863545 38631101 15760950 10972885 19 634 63 19 634 63 924371 96635
5832 0.863123 39359993 16058328 11179921 19 636 63 19 636 63 941813 98417
5886 0.865946 40088993 16355760 11386957 19 666 63 19 666 63 959309 98417
5940 0.907146 40831383 16658645 11597827 19 672 63 19 670 63 977074 100236
6050 0.912994 41587523 16967140 11812602 19 691 63 19 686 63 995169 102051
6105 0.928758 42343773 17275690 12027377 19 692 63 19 687 63 1013319 102051
6160 0.976551 43113661 17589794 12246057 19 700 63 19 697 63 1031743 103903
6272 0.988240 43897549 17909610 12468713 19 700 63 19 700 63 1050503 105751
6328 0.988600 44681549 18229482 12691369 19 703 63 19 703 63 1069319 105751
6384 1.057125 45479435 18555009 12918001 19 710 63 19 709 63 1088414 107640
6498 0.999633 46291571 18886350 13148680 19 715 63 19 714 63 1107851 109578
6555 1.029190 47103821 19217748 13379359 19 715 63 19 714 63 1127345 109578
6612 1.042650 47930205 19554902 13614085 19 723 63 19 722 63 1147123 111501
6728 1.077804 48771089 19897972 13852929 19 729 63 19 725 63 1167249 113457
6786 1.120671 49612089 20241100 14091773 19 760 63 19 758 63 1187433 113457
6844 1.121462 50467471 20590085 14334735 19 767 63 19 764 63 1207906 115414
6962 1.192549 51337603 20945088 14581886 19 785 63 19 782 63 1228733 117420
7021 1.133336 52207853 21300150 14829037 19 786 63 19 782 63 1249619 120901
7080 1.210086 53092733 21661170 15080377 19 793 63 19 790 63 1270799 122951
7200 1.171853 53992613 22028310 15335977 19 801 63 19 796 63 1292339 125051
7260 1.182695 54892613 22395510 15591577 19 804 63 19 799 63 1313939 128651
7320 1.271250 55807491 22768769 15851437 19 814 64 19 807 63 1335838 130796
7442 1.283607 56737619 23148250 16115628 19 817 63 19 811 63 1358103 132992
7503 1.289740 57667869 23527792 16379819 19 816 63 19 810 63 1380429 136713
7564 1.328272 58613245 23913494 16648341 19 828 63 19 819 63 1403059 138955
7688 1.398349 59574121 24305520 16921265 19 834 63 19 821 63 1426061 141265
7750 1.392848 60535121 24697608 17194189 19 913 63 19 855 63 1449125 145109
7812 1.333649 61511495 25095957 17471515 19 920 63 19 861 63 1472498 147450
7938 1.361402 62503619 25500732 17753314 19 1195 63 19 881 63 1496249 149907
8001 1.391042 63495869 25905570 18035113 19 1107 63 19 881 63 1520063 145938
8064 1.404441 64503741 26316770 18321385 19 1138 63 19 889 63 1544191 148256
8192 1.411097 65527613 26734498 18612201 19 901 63 19 895 63 1568703 150656
8256 1.442071 66551613 27152290 18903017 19 921 66 19 898 66 1593279 154751
8320 1.469855 67591483 27576545 19198377 19 911 69 19 906 69 1618174 157169
8450 1.502106 68647603 28007430 19498352 19 979 73 19 909 73 1643459 159639
8515 1.842869 69703853 28438380 19798327 19 1122 73 19 909 73 1668809 163864
8580 1.524076 70776221 28875894 20102917 19 1146 77 19 918 73 1694483 166385
8712 1.884682 71865089 29320140 20412193 19 965 77 19 924 73 1720553 168959
8778 2.043594 72954089 29764452 20721469 19 1143 79 19 958 73 1746689 173315
8844 1.660014 74059455 30215429 21035431 19 1220 90 19 966 73 1773154 175941
8978 1.668372 75181571 30673240 21354150 19 1253 85 19 986 73 1800021 178621
9045 1.664241 76303821 31131118 21672869 19 1366 85 19 988 73 1826955 183110
9112 1.678244 77442685 31595762 21996345 19 1337 93 19 997 73 1854223 185843
9248 1.725834 78598549 32067342 22324649 19 1513 87 19 1002 73 1881899 188631
9316 1.772326 79754549 32538990 22652953 19 1527 87 19 1004 73 1909643 193255
9384 1.863287 80927411 33017505 22986085 19 1144 95 19 1013 73 1937726 196097
9522 1.826412 82117523 33503058 23324116 19 1567 101 19 1017 73 1966223 198995
9591 1.852961 83307773 33988680 23662147 19 1213 84 19 1017 73 1994789 203756
9660 1.845545 84515133 34481270 24005077 19 1181 82 19 1027 73 2023699 206709
9800 1.923310 85739993 34981000 24352977 19 1205 82 19 1032 73 2053029 209719
9870 1.920792 86964993 35480800 24700877 19 2870 83 19 1069 73 2082429 214619
9940 2.034027 88207351 35987669 25053747 19 2682 84 19 1077 73 2112178 217685
10082 1.993441 89467459 36501780 25411658 19 2127 121 19 1098 73 2142353 220809
10153 2.048711 90727709 37015962 25769569 19 2256 120 19 1098 73 2172599 225850
10224 2.045398 92005565 37537314 26132521 19 2280 137 19 1107 73 2203199 229031
10368 2.098412 93301421 38066010 26500585 19 1458 107 19 1113 73 2234231 232271
10440 2.149391 94597421 38594778 26868649 19 1408 106 19 1114 73 2265335 237455
10512 2.145837 95911275 39130817 27241825 19 1435 100 19 1124 73 2296798 240753
10658 2.102166 97243379 39674302 27620184 19 2320 102 19 1131 73 2328699 244111
10731 2.143048 98575629 40217860 27998543 19 2440 100 19 1130 73 2360673 249440
10804 2.198004 99925981 40768790 28382085 19 3620 106 19 1141 73 2393011 252857
10952 2.736178 101294833 41327268 28770881 19 3385 118 19 1145 73 2425793 256335
11026 2.257840 102663833 41885820 29159677 19 5402 108 19 1184 73 2458649 261811
11100 2.347383 104051183 42451845 29553727 19 6321 97 19 1193 73 2491874 265349
11250 2.317429 105457283 43025520 29953102 19 3845 142 19 1216 73 2525549 268949
11325 2.328814 106863533 43599270 30352477 19 4362 144 19 1217 73 2559299 274574
11400 2.359782 108288381 44180594 30757177 19 4681 150 19 1228 73 2593423 278235
11552 2.367846 109732229 44769670 31167273 19 5653 108 19 1234 73 2628003 281959
11628 2.491235 111176229 45358822 31577369 19 5871 120 19 1235 73 2662659 287735
11704 2.491033 112639075 45955649 31992861 19 6095 112 19 1246 73 2697694 291521
11858 2.489054 114121171 46560330 32413820 19 6169 139 19 1252 73 2733191 295371
11935 2.513154 115603421 47165088 32834779 19 5870 132 19 1251 73 2768765 301300
12012 2.624558 117104765 47777622 33261205 19 5822 121 19 1262 73 2804723 305213
12168 2.580504 118625609 48398112 33693169 19 10173 120 19 1265 73 2841149 309191
12246 2.629228 120146609 49018680 34125133 19 15013 153 19 1306 73 2877653 315275
12324 2.751844 121686951 49647125 34562635 19 15261 157 19 1315 73 2914546 319317
12482 2.803223 123247043 50283628 35005746 19 14927 167 19 1340 73 2951913 323425
12561 2.848868 124807293 50920210 35448857 19 15008 165 19 1340 73 2989359 329666
12640 2.843954 126387133 51564770 35897577 19 14945 159 19 1351 73 3027199 333839
12800 2.916848 127986973 52217490 36351977 19 12812 148 19 1357 73 3065519 338079
12880 2.919284 129586973 52870290 36806377 19 13696 149 19 1358 73 3103919 344479
12960 3.015528 131206811 53531169 37266457 19 13921 142 19 1369 73 3142718 348785
13122 3.164353 132846899 54200310 37732288 19 16986 149 19 1375 73 3182003 353159
13203 3.071705 134487149 54869532 38198119 19 15844 137 19 1375 73 3221369 359720
13284 3.079386 136147485 55546934 38669701 19 17485 147 19 1386 73 3261139 364161
13448 3.194062 137828321 56232700 39147105 19 17193 142 19 1390 73 3301401 368671
13530 3.113970 139509321 56918548 39624509 19 25447 212 19 1435 73 3341745 375395
13612 3.086890 141210655 57612677 40107735 19 25481 216 19 1445 73 3382498 379973
13778 3.186920 142932739 58315272 40596854 19 28797 197 19 1470 73 3423749 384621
13861 3.143454 144654989 59017950 41085973 19 28030 180 19 1471 73 3465083 391510
13944 3.190601 146397821 59729010 41580985 19 29256 178 19 1483 73 3506831 396227
14112 3.206862 148161653 60448638 42081961 19 33719 204 19 1489 73 3549083 401015
14196 3.251125 149925653 61168350 42582937 19 32767 206 19 1489 73 3591419 408071
14280 3.287781 151710483 61896545 43089877 19 33023 206 19 1499 73 3634174 412929
14450 3.318569 153516563 62633410 43602852 19 34617 236 19 1505 73 3677439 417859
14535 3.326442 155322813 63370360 44115827 19 37259 243 19 1505 73 3720789 425084
14620 3.404249 157150141 64115894 44634837 19 37064 241 19 1518 73 3764563 430085
14792 3.784620 158998969 64870200 45159953 19 36647 280 19 1523 73 3808853 435159
14878 3.523483 160847969 65624592 45685069 19 43362 278 19 1569 73 3853229 442555
14964 3.700178 162718295 66387669 46216291 19 43875 285 19 1579 73 3898034 447701
15138 4.537356 164610371 67159620 46753690 19 46212 285 19 1606 73 3943361 452921
15225 3.758011 166502621 67931658 47291089 19 46312 285 19 1607 73 3988775 460490
15312 3.663391 168416445 68712482 47834665 19 46705 292 19 1618 73 4034623 465783
15488 3.637013 170352269 69502282 48384489 19 46477 292 19 1626 73 4080999 471151
15576 3.808103 172288269 70292170 48934313 19 46715 292 19 1627 73 4127463 478895
15664 3.790850 174246091 71090945 49490385 19 47046 299 19 1639 73 4174366 484337
15842 3.824134 176226163 71898798 50052776 19 48660 299 19 1644 73 4221803 489855
15931 4.081229 178206413 72706740 50615167 19 48635 299 19 1644 73 4269329 497776
16020 3.966126 180208733 73523670 51183877 19 49176 306 19 1657 73 4317299 503369
16200 3.952052 182233553 74349780 51758977 19 51355 306 19 1662 73 4365809 509039
16290 4.165851 184258553 75175980 52334077 19 53411 306 19 1708 73 4414409 517139
16380 4.229913 186305871 76011269 52915567 19 54009 313 19 1720 73 4463458 522885
16562 4.151763 188375939 76855840 53503518 19 54558 313 19 1748 73 4513053 528709
16653 4.308181 190446189 77700502 54091469 19 54266 313 19 1750 73 4562739 536990
16744 4.338662 192539005 78554354 54685881 19 54834 320 19 1763 73 4612879 542891
16928 4.286076 194654821 79417590 55286825 19 55734 320 19 1769 73 4663571 548871
17020 4.338484 196770821 80280918 55887769 19 55818 321 19 1770 73 4714355 557335
17112 4.278314 198909635 81153537 56495245 19 56437 327 19 1782 73 4765598 563393
17298 4.415330 201071699 82035642 57109324 19 56930 327 19 1787 73 4817399 569531
17391 4.433693 203233949 82917840 57723403 19 57022 327 19 1788 73 4869293 578180
17484 4.518716 205419261 83809430 58344085 19 57637 334 19 1801 73 4921651 584397
17672 4.694349 207628073 84710608 58971441 19 58166 334 19 1806 73 4974573 590695
17766 5.318943 209837073 85611880 59598797 19 60540 334 19 1855 73 5027589 599531
17860 4.952844 212069383 86522645 60232827 19 61185 341 19 1868 73 5081074 605909
18050 5.521635 214325443 87443100 60873602 19 61683 341 19 1895 73 5135129 612369
18145 4.791823 216581693 88363650 61514377 19 61588 341 19 1894 73 5189279 621394
18240 4.797716 218861501 89293794 62161897 19 62235 348 19 1908 73 5243903 627935
18432 4.774770 221165309 90233730 62816233 19 63002 348 19 1916 73 5299103 634559
18528 4.767699 223469309 91173762 63470569 19 63106 348 19 1917 73 5354399 634559
18624 4.961338 225797115 92123489 64131721 19 63769 346 19 1930 73 5410174 641168
18818 4.940904 228149171 93083110 64799760 19 64246 354 19 1936 73 5466531 647764
18915 5.007078 230501421 94042828 65467799 19 64342 346 19 1938 73 5522985 647764
19012 5.086051 232877725 95012342 66142725 19 65004 344 19 1949 73 5579923 654441
19208 5.132079 235278529 95991852 66824609 19 65743 344 19 1958 73 5637449 661105
19306 5.196937 237679529 96971460 67506493 19 68069 344 19 2006 73 5695073 661105
19404 5.214980 240104831 97960965 68195335 19 68765 342 19 2019 73 5753186 667850
19602 5.289814 242554883 98960568 68891206 19 69390 347 19 2051 73 5811893 674582
19701 5.480953 245005133 99960270 69587077 19 69397 358 19 2051 73 5870699 674582
19800 5.557268 247479933 100969970 70289977 19 70098 355 19 2064 73 5929999 681395
20000 5.553873 249979733 101989870 70999977 19 70785 342 19 2071 73 5989899 688195
20100 5.500830 252479733 103009870 71709977 19 70882 343 19 2072 73 6049899 688195
20200 5.487656 255004531 104039969 72427077 19 71595 339 19 2084 73 6110398 695076
20402 5.700594 257554579 105080370 73151348 19 72402 338 19 2093 73 6171503 701944
20503 5.659421 260104829 106120872 73875619 19 72408 338 19 2096 73 6232709 701944
20604 5.723007 262680125 107171574 74607061 19 73123 336 19 2107 73 6294419 708893
20808 5.847588 265280921 108232680 75345745 19 73731 336 19 2113 73 6356741 715829
20910 5.968864 267881921 109293888 76084429 19 76311 340 19 2165 73 6419165 705425
21012 5.903246 270508215 110365397 76830355 19 77059 336 19 2178 73 6482098 712340
21218 5.994014 273160259 111447412 77583594 19 77710 338 19 2210 73 6545649 719241
21321 5.931315 275812509 112529530 78336833 19 77812 334 19 2212 73 6609303 708632
21424 6.001104 278490301 113622050 79097385 19 78569 336 19 2225 73 6673471 715511
